Gene_acc,Gene_id,WT1,WT2,WT3,Minus1,Minus2,Minus3,Desc
1492,Tb927.8.1320,82937.0,93632.0,88819.0,88836.0,93258.0,81271.0,"hypothetical protein, conserved"
1493,Tb927.7.4860,87393.0,98100.0,92712.0,97815.0,107210.0,94634.0,kinetoplastid kinetochore protein 13
1494,Tb927.9.11500,180590.0,201740.0,186030.0,192520.0,209030.0,189100.0,anaphase-promoting complex subunit 2
1495,Tb927.6.4650,188970.0,220980.0,202010.0,250520.0,270330.0,250180.0,"UV excision repair RAD23 protein, putative"
1496,Tb927.2.5010,62627.0,66934.0,61538.0,68003.0,73469.0,66390.0,"Meiotic cell cortex C-terminal pleckstrin homology, putative"
1497,Tb11.v5.0578,96784.0,108400.0,100850.0,111720.0,115510.0,105120.0,"Plasma-membrane choline transporter, putative"
1498,Tb927.10.7020,493780.0,547050.0,526780.0,581610.0,583430.0,557170.0,"acid phosphatase, putative"
1499,Tb927.5.4560,672470.0,768910.0,704350.0,849860.0,883330.0,812210.0,"guanine deaminase, putative"
1500,Tb927.11.11980,2898400.0,3238700.0,3008700.0,3056200.0,3172900.0,2937600.0,cytoskeleton-associated protein 15
1501,Tb927.3.4700,105400.0,119290.0,117180.0,108770.0,112800.0,105150.0,"Domain of unknown function (DUF4379), putative"
1502,Tb927.7.670,5245.3,5308.3,5214.8,5005.3,5407.5,4998.6,"hypothetical protein, conserved"
1503,Tb927.9.12330,101040.0,115830.0,112840.0,98620.0,98711.0,95197.0,"thioredoxin, putative"
1504,Tb927.10.8660,76879.0,92875.0,89759.0,112600.0,121750.0,112180.0,"Fis1 C-terminal tetratricopeptide repeat, putative"
1505,Tb927.11.15450,70312.0,77137.0,73925.0,65676.0,68992.0,67778.0,Basal body protein
1506,Tb927.7.2550,618400.0,706990.0,633300.0,746040.0,796630.0,707000.0,proteasome regulatory ATPase subunit 5
1507,Tb927.3.1060,650870.0,719570.0,689450.0,699300.0,718130.0,668730.0,cAMP Response Protein 4
1508,Tb927.4.3090,115390.0,139640.0,125030.0,130370.0,138170.0,116000.0,"hypothetical protein, conserved"
1509,Tb927.10.2320,216090.0,246550.0,218650.0,249610.0,256760.0,234420.0,Nucleoporin NUP41
1510,Tb927.1.860,151370.0,175840.0,166120.0,198040.0,214340.0,196660.0,"transmembrane protein, putative"
1511,Tb927.10.6290,416350.0,482530.0,432270.0,466790.0,481990.0,455980.0,"ATP-dependent DEAD/H RNA helicase, putative"
1512,Tb927.11.11250,605820.0,692460.0,636110.0,653210.0,686350.0,624620.0,cytosolic malate dehydrogenase
1513,Tb927.11.7850,65810.0,74718.0,66738.0,58420.0,65656.0,61157.0,"hypothetical protein, conserved"
1514,Tb927.10.5230,349890.0,390530.0,357050.0,400020.0,412420.0,370690.0,"ADP-ribosylation factor-like protein 13, putative"
1515,Tb927.11.9110,51288.0,67012.0,59726.0,61515.0,63045.0,54189.0,"C-terminal motor kinesin, putative"
1516,Tb927.11.6630,297630.0,320090.0,302960.0,291620.0,300820.0,278040.0,"3-methylcrotonoyl-CoA carboxylase beta subunit, putative"
1517,Tb927.10.15800,47596.0,55046.0,46846.0,53511.0,58735.0,49839.0,"actin related protein 2, putative"
1518,Tb927.10.6730,6734.5,5666.8,7057.9,5621.5,5549.9,5166.1,"Plasma-membrane choline transporter, putative"
1519,Tb927.7.2610,22911.0,25122.0,25497.0,27651.0,25669.0,32355.0,"hypothetical protein, conserved"
1520,Tb927.3.3320,1445700.0,1643900.0,1501200.0,1689300.0,1791500.0,1608800.0,"60S ribosomal protein L13, putative"
1521,Tb927.10.14080,106430.0,122180.0,111820.0,116520.0,116470.0,111640.0,"RNA-binding protein 27, putative"
1522,Tb927.4.1930,527650.0,592780.0,562170.0,648770.0,667980.0,615600.0,eukaryotic translation initiation factor 3 subunit g
1523,Tb927.2.2580,141180.0,155900.0,154520.0,135260.0,150530.0,190670.0,"hypothetical protein, conserved"
1524,Tb927.7.2190,123400.0,139470.0,128240.0,178750.0,190770.0,174990.0,"translocon-associated protein (TRAP), alpha subunit, putative"
1525,Tb927.6.1620,57479.0,68826.0,64789.0,67105.0,69335.0,68415.0,"Zn-finger in Ran binding protein and others, putative"
1526,Tb927.10.2620,188020.0,209340.0,190640.0,200260.0,212180.0,199220.0,"CS domain containing protein, putative"
1527,Tb927.3.5140,107250.0,111990.0,108480.0,106960.0,106450.0,105880.0,"exonuclease, putative"
1528,Tb927.10.3650,319870.0,371330.0,336200.0,299470.0,314230.0,292120.0,NADH-dependent fumarate reductase
1529,Tb927.11.15910,214020.0,255760.0,228480.0,249680.0,268080.0,245070.0,iron superoxide dismutase
1530,Tb927.3.5440,311570.0,355170.0,332680.0,355020.0,368360.0,342480.0,"SNF2 DNA repair protein, putative"
1531,Tb927.8.3870,289370.0,324760.0,328550.0,378970.0,401090.0,361990.0,Nucleolar protein 127
1532,Tb927.10.14800,145580.0,157700.0,140770.0,169350.0,176310.0,162010.0,"mitogen-activated protein kinase 9, putative"
1533,Tb927.4.410,359190.0,406390.0,381890.0,402430.0,431350.0,397130.0,CAF 40
1534,Tb927.9.9450,424250.0,476970.0,457140.0,567570.0,577160.0,521840.0,"zinc finger protein family member, putative"
1535,Tb927.10.12840,422880.0,447280.0,419130.0,426420.0,393260.0,427060.0,mitochondrial carrier protein
1536,Tb927.11.3790,371320.0,432150.0,397400.0,420240.0,441810.0,401850.0,"hypothetical protein, conserved"
1537,Tb927.10.1600,40146.0,46857.0,46768.0,48284.0,48928.0,43914.0,"Aminoacyltransferase ATEL1, putative"
1538,Tb927.7.7030,506190.0,557380.0,518500.0,652390.0,675490.0,615160.0,"zinc-finger of a C2HC-type, putative"
1539,Tb927.9.14100,100860.0,117430.0,107710.0,108670.0,113550.0,102200.0,"hypothetical protein, conserved"
1540,Tb927.7.3170,187720.0,216610.0,204190.0,239100.0,254020.0,235470.0,"Beta-lactamase superfamily domain containing protein, putative"
1541,Tb927.9.13540,89341.0,102660.0,94592.0,93890.0,98328.0,89711.0,"hypothetical protein, conserved"
1542,Tb927.10.13480,115490.0,136650.0,127580.0,163000.0,171190.0,157040.0,"CAMK/CAMKL family protein kinase, putative"
1543,Tb927.4.3120,110030.0,128440.0,115410.0,104340.0,111670.0,105380.0,"hook complex protein, conserved"
1544,Tb10.v4.0033,340770.0,398320.0,355610.0,429610.0,454030.0,411740.0,pumillo RNA binding protein PUF1
1545,Tb427.BES98.6,421070.0,485170.0,451890.0,510070.0,524590.0,494290.0,none
1546,Tb927.8.2050,573510.0,654730.0,605660.0,603230.0,625830.0,571110.0,GDP-mannose pyrophosphorylase
1547,Tb11.v5.0765,35705.0,41541.0,36836.0,33547.0,35410.0,32928.0,"N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein, putative"
1548,Tb927.8.710,315180.0,365450.0,337140.0,349100.0,366820.0,350310.0,"RNA-binding protein, putative"
1549,Tb927.7.5680,255710.0,278990.0,259050.0,341580.0,349000.0,328730.0,"deoxyribose-phosphate aldolase, putative"
1550,Tb927.5.2400,189100.0,227600.0,198290.0,585150.0,215350.0,188610.0,"Peptidase C19, ubiquitin carboxyl-terminal hydrolase, putative"
1551,Tb927.11.7280,64608.0,74240.0,71063.0,74703.0,78738.0,71977.0,"DNA-direcetd RNA polymerase II, subunit 9, putative"
1552,Tb927.8.4370,167270.0,195370.0,182660.0,217790.0,226340.0,200910.0,"hypothetical protein, conserved"
1553,Tb927.7.4520,491320.0,548020.0,499910.0,792200.0,817060.0,749340.0,"Thioredoxin-like, putative"
1554,Tb927.9.10500,260240.0,291280.0,275420.0,294950.0,296180.0,282680.0,"HAD hydrolase, TIGR01456 family/HAD hydrolase, family IIA, putative"
1555,Tb927.11.13390,7158.1,7466.2,6860.1,7018.0,7460.0,6716.4,"hypothetical protein, conserved"
1556,Tb927.8.6930,185110.0,197940.0,186520.0,234560.0,248550.0,220770.0,"serine/threonine-protein kinase NRKB, putative"
1557,Tb927.10.1900,484860.0,556330.0,506210.0,429310.0,451450.0,425700.0,"DNA topoisomerase IA, putative"
1558,Tb927.7.4420,560750.0,642400.0,581550.0,642200.0,653100.0,614580.0,"proteasome alpha 3 subunit, putative"
1559,Tb927.4.2450,1189400.0,1354000.0,1238800.0,1522200.0,1561900.0,1435900.0,protein disulfide isomerase 1
1560,Tb927.8.5970,213590.0,238250.0,219250.0,205580.0,212950.0,201520.0,"Cullin 5, putative"
1561,Tb927.9.14160,76866.0,87821.0,82929.0,93354.0,100660.0,90700.0,"rieske iron-sulfur protein, mitochondrial precursor"
1562,Tb927.6.2140,136460.0,166460.0,142770.0,164410.0,181560.0,153380.0,"hypothetical protein, conserved"
1563,Tb927.10.6800,666270.0,741890.0,697970.0,739180.0,753000.0,697840.0,"developmentally regulated GTP-binding protein, putative"
1564,Tb927.9.13620,50089.0,57552.0,55482.0,53047.0,56244.0,50713.0,"hypothetical protein, conserved"
1565,Tb927.8.1710,306350.0,344060.0,315410.0,360480.0,377220.0,343970.0,"protein phosphatase 2A, regulatory subunit B, putative"
1566,Tb927.4.1650,61365.0,76423.0,65900.0,60134.0,61869.0,59968.0,"hypothetical protein, conserved"
1567,Tb927.11.3580,48469.0,51364.0,47484.0,47503.0,47838.0,44936.0,"Thiamin pyrophosphokinase, vitamin B1 binding domain containing protein, putative"
1568,Tb927.5.1780,176110.0,191540.0,185310.0,227990.0,234390.0,221300.0,"hypothetical protein, conserved"
1569,Tb927.8.3180,149370.0,161030.0,156530.0,145260.0,168980.0,147800.0,"Protein of unknown function (DUF3250), putative"
1570,Tb927.10.6550,145940.0,163590.0,161120.0,175360.0,175830.0,167000.0,"Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region/Zinc-finger (CX5CX6HX5H) motif containing protein, putative |"
1571,Tb927.8.3470,212460.0,220670.0,209470.0,276960.0,293540.0,270900.0,"Vesicle transport v-SNARE protein N-terminus, putative"
1572,Tb927.1.1000,7084.3,10999.0,6046.9,4385.9,4345.7,3713.8,developmentally regulated phosphoprotein
1573,Tb927.11.9940,127250.0,140380.0,131590.0,163360.0,173730.0,154500.0,"hypothetical protein, conserved"
1574,Tb927.7.1090,52191.0,60541.0,59515.0,58931.0,61476.0,56474.0,"DNA repair protein RAD5, putative"
1575,Tb927.4.3070,35347.0,42651.0,37438.0,36646.0,36916.0,33665.0,"hypothetical protein, conserved"
1576,Tb927.10.3550,49716.0,55815.0,51835.0,49443.0,52955.0,48197.0,"DNA repair helicase, putative"
1577,Tb927.4.4310,307770.0,342320.0,311200.0,360870.0,352990.0,341020.0,Nucleoporin NUP64
1578,Tb927.8.1960,578380.0,623350.0,575730.0,718120.0,727450.0,692020.0,CCR4-NOT transcription complex subunit 11
1579,Tb927.11.550,777080.0,866200.0,804590.0,847470.0,888260.0,816840.0,"Suppressor of clathrin deficiency 6, putative"
1580,Tb927.7.2510,151470.0,185270.0,167660.0,174190.0,196480.0,167140.0,"endoplasmatic reticulum retrieval protein, putative"
1581,Tb927.8.5570,21798.0,26359.0,24746.0,22006.0,22014.0,23742.0,"transporter, putative"
1582,Tb927.10.2310,123140.0,147360.0,133430.0,148670.0,157920.0,141560.0,"hypothetical protein, conserved"
1583,Tb927.8.7010,150820.0,162840.0,145860.0,147610.0,150100.0,134640.0,"chaperone protein DnaJ, putative"
1584,Tb927.2.4445,30730.0,36145.0,31682.0,36971.0,38141.0,37240.0,"hypothetical protein, conserved"
1585,Tb927.9.7430,166090.0,208140.0,175520.0,103220.0,120690.0,98743.0,"variant surface glycoprotein (VSG)-related, putative"
1586,Tb927.3.3440,45671.0,47667.0,47668.0,40257.0,41484.0,39770.0,"phytanoyl-CoA dioxygenase (PhyH), putative"
1587,Tb927.8.8250,165300.0,193560.0,174340.0,238570.0,236470.0,215770.0,"amino acid transporter, putative"
1588,Tb927.7.3790,126180.0,139400.0,135310.0,139460.0,138650.0,128690.0,"ras-like small GTPase, putative"
1589,Tb927.11.8440,448110.0,498430.0,450790.0,449880.0,473200.0,428370.0,"haloacid dehalogenase-like hydrolase, putative"
1590,Tb927.6.2430,12890.0,12343.0,10702.0,13290.0,13538.0,12867.0,"hypothetical protein, conserved"
1591,Tb927.8.7920,3897.0,4445.3,3742.6,4111.4,4687.0,4826.0,"receptor-type adenylate cyclase GRESAG 4, putative"
1592,Tb927.7.5590,50046.0,50676.0,56394.0,53225.0,53743.0,50850.0,"Domain of unknown function (DUF3883), putative"
1593,Tb927.3.3630,120980.0,140230.0,129300.0,126620.0,132520.0,119220.0,"Elongation factor Ts, mitochondrial, putative"
1594,Tb927.9.6110,90555.0,105000.0,98987.0,98350.0,100050.0,93001.0,Nucleus and spindle associated protein 2
1595,Tb927.8.5070,272760.0,309310.0,279990.0,313500.0,329080.0,300170.0,"hypothetical protein, conserved"
1596,Tb927.10.13290,90172.0,105620.0,95991.0,98797.0,99311.0,95188.0,ethanolamine phosphotransferase (EPT)
1597,Tb927.10.11340,608920.0,687010.0,613900.0,673640.0,724250.0,667040.0,"hypothetical protein, conserved"
1598,Tb927.9.3030,78096.0,91058.0,90716.0,91324.0,89373.0,84147.0,"hypothetical protein, conserved"
1599,Tb927.6.5090,69529.0,80017.0,78309.0,72321.0,75442.0,71508.0,"hypothetical protein, conserved"
1600,Tb927.9.8550,172260.0,186970.0,176560.0,184010.0,191560.0,178010.0,"Domain of unknown function (DUF947), putative"
1601,Tb927.11.6210,72403.0,83634.0,76356.0,71934.0,77989.0,70393.0,Lanosterol 14-alpha demethylase
1602,Tb927.3.5570,201950.0,234220.0,225390.0,244140.0,248510.0,225380.0,"syntaxin, putative"
1603,Tb927.9.13030,311280.0,356880.0,321060.0,345140.0,368430.0,333550.0,QA-SNARE protein putative
1604,Tb427.BES129.1,175890.0,176400.0,169760.0,225190.0,233610.0,225520.0,none
1605,Tb927.9.4760,45793.0,53336.0,54123.0,51678.0,51999.0,48701.0,"Protein of unknown function (DUF3128), putative"
1606,Tb927.7.5760,69422.0,77903.0,72515.0,100900.0,109060.0,101820.0,"mRNA transport regulator MTR2, putative"
1607,Tb927.4.3440,44983.0,49074.0,46759.0,41293.0,42993.0,39494.0,Basal body protein 50kDa
1608,Tb927.4.1940,107740.0,131460.0,118090.0,120380.0,127360.0,113850.0,"WD domain, G-beta repeat, putative"
1609,Tb927.10.15150,145150.0,166400.0,159710.0,152780.0,160310.0,146490.0,"DNA-directed RNA polymerase III subunit C11, putative"
1610,Tb927.11.16450,108610.0,125280.0,116880.0,123170.0,126790.0,117840.0,"hypothetical protein, conserved"
1611,Tb927.4.750,130690.0,151090.0,131790.0,178100.0,182740.0,174150.0,"50S ribosomal protein L7Ae, putative"
1612,Tb927.11.9590,3267900.0,3642100.0,3326700.0,3794600.0,3949400.0,3693900.0,"S-adenosylhomocysteine hydrolase, putative"
1613,Tb927.11.8260,383010.0,436370.0,385310.0,448200.0,461610.0,421570.0,carbonic anhydrase-like protein
1614,Tb927.10.9350,64387.0,70861.0,66626.0,61719.0,58230.0,60685.0,"hypothetical protein, conserved"
1615,Tb927.10.4050,101840.0,116360.0,112990.0,97584.0,102080.0,91998.0,"serine palmitoyltransferase, putative"
1616,Tb927.11.10430,578450.0,668130.0,600740.0,603760.0,647350.0,581990.0,"hypothetical protein, conserved"
1617,Tb927.11.8720,50395.0,56573.0,55641.0,51305.0,56758.0,51422.0,"Leishmanolysin-like peptidase, putative"
1618,Tb927.8.1690,82235.0,95669.0,92330.0,85459.0,92605.0,80287.0,"Serine/threonine-protein kinase NEK14, putative"
1619,Tb927.11.16590,35956.0,42447.0,39218.0,46768.0,48083.0,44933.0,"RNA-binding protein, putative"
1620,Tb927.11.16750,37792.0,37325.0,38227.0,29178.0,31251.0,29711.0,"hypothetical protein, conserved"
1621,Tb927.11.13080,105090.0,129070.0,113530.0,133880.0,139060.0,127670.0,"hypothetical protein, conserved"
1622,Tb927.7.1520,15995.0,17899.0,16441.0,16184.0,18474.0,16147.0,"hypothetical protein, conserved"
1623,Tb927.10.9380,51300.0,57903.0,54366.0,58301.0,55046.0,55006.0,"SEP domain/UBX domain containing protein, putative"
1624,Tb427.BES129.4,972490.0,1056500.0,1023100.0,843910.0,840510.0,814930.0,none
1625,Tb927.6.1860,82044.0,88059.0,81788.0,85370.0,92766.0,85978.0,conserved protein
1626,Tb927.9.1340,564640.0,647170.0,605760.0,657690.0,700070.0,627530.0,Myosin-like protein 2
1627,Tb927.11.13960,137110.0,156720.0,134600.0,161520.0,168110.0,153180.0,U6 snRNA-associated Sm-like protein LSm4p
1628,Tb927.11.7150,236280.0,270610.0,234210.0,274660.0,292960.0,264150.0,NGG1 interacting factor 3-like
1629,Tb927.11.15110,66202.0,77830.0,74532.0,64467.0,69766.0,65345.0,"Vitamin B6 photo-protection and homoeostasis, putative"
1630,Tb927.6.4470,57643.0,61657.0,64244.0,73738.0,80220.0,70909.0,S-adenosylmethionine decarboxylase proenzyme
1631,Tb927.11.3700,189930.0,219750.0,198500.0,199480.0,204900.0,191400.0,unspecified product
1632,Tb927.9.5710,94614.0,108510.0,100210.0,127090.0,134050.0,120460.0,general transcription factor IIB
1633,Tb927.10.6880,1193600.0,1322900.0,1249200.0,1281700.0,1294500.0,1241100.0,"glyceraldehyde 3-phosphate dehydrogenase, cytosolic"
1634,Tb927.11.15970,343490.0,390300.0,366920.0,366250.0,378060.0,347680.0,"Guanine nucleotide exchange factor in Golgi transport N-terminal/Sec7 domain containing protein, putative"
1635,Tb927.10.9280,334120.0,386850.0,354030.0,320400.0,334550.0,301460.0,"hypothetical protein, conserved"
1636,Tb927.6.5000,562020.0,621260.0,600020.0,661200.0,693130.0,638750.0,"Protein of unknown function (DUF773), putative"
1637,Tb927.10.3940,1757000.0,1982100.0,1794100.0,1951300.0,2041400.0,1855200.0,"40S ribosomal protein S3A, putative"
1638,Tb927.11.11380,416120.0,477880.0,426500.0,458890.0,489740.0,450070.0,SUMO-interacting motif-containing protein
1639,Tb927.7.3640,166190.0,200570.0,179450.0,186880.0,198370.0,190200.0,"hypothetical protein, conserved"
1640,Tb927.11.1740,1461600.0,1711200.0,1523200.0,1523900.0,1620400.0,1466900.0,intraflagellar transport protein 88
1641,Tb927.11.2520,655480.0,725440.0,668130.0,687370.0,709150.0,677120.0,UDP-n-acetylglucosamine pyrophosphorylase
1642,Tb927.3.5340,526380.0,582560.0,560190.0,604030.0,598660.0,572690.0,"Hsc70-interacting protein (Hip), putative"
1643,Tb927.10.2130,505930.0,556980.0,510810.0,544050.0,579980.0,527400.0,"Vps51/Vps67, putative"
1644,Tb927.8.5720,122020.0,145130.0,135860.0,133330.0,143310.0,128750.0,tRNA (guanine(37)-N1)-methyltransferase
1645,Tb927.2.4550,475020.0,534720.0,479960.0,532840.0,551170.0,506630.0,2-O-ribose RNA methyltransferase SPB1 homolog
1646,Tb927.8.6360,201500.0,241040.0,226420.0,251130.0,280530.0,237670.0,"SPRY domain containing protein, putative"
1647,Tb927.3.800,128040.0,140530.0,130000.0,130770.0,134940.0,123460.0,"Vacuolar iron transporter 1, putative"
1648,Tb927.9.6580,245400.0,265170.0,255060.0,244500.0,258370.0,233970.0,"hypothetical protein, conserved"
1649,Tb927.6.4800,463550.0,540580.0,510510.0,541760.0,575660.0,531190.0,"hypothetical protein, conserved"
1650,Tb927.10.6970,467410.0,526590.0,476300.0,522680.0,541860.0,504800.0,"serine peptidase, Clan SC, Family S9B"
1651,Tb927.7.2140,70200.0,87667.0,77468.0,83436.0,85086.0,85066.0,"zinc finger protein family member, putative"
1652,Tb927.11.1670,247670.0,289270.0,261060.0,291100.0,315100.0,292860.0,cysteine desulfurase
1653,Tb927.5.300,140470.0,150420.0,144650.0,180380.0,194020.0,179920.0,"thymine-7-hydroxylase, putative"
1654,Tb927.4.1160,55818.0,60072.0,60919.0,82042.0,86336.0,82676.0,"hypothetical protein, conserved"
1655,Tb927.11.11100,72953.0,80757.0,71037.0,77400.0,80258.0,70573.0,glucosamine 6-phosphate N-acetyltransferase
1656,Tb927.9.11510,13982.0,18162.0,14207.0,13050.0,13267.0,13947.0,"hypothetical protein, conserved"
1657,Tb927.9.5880,85150.0,95568.0,95369.0,116050.0,123770.0,112900.0,"pre-mRNA splicing factor, putative"
1658,Tb927.6.2020,170880.0,194290.0,183600.0,194330.0,205070.0,195620.0,Bardet-Biedl syndrome 2 protein
1659,Tb927.11.4900,578090.0,633630.0,596150.0,658940.0,663740.0,626830.0,WD40/YVTN repeat-like-containing protein
1660,Tb927.4.710,71745.0,78587.0,73456.0,73877.0,81047.0,73494.0,"hypothetical protein, conserved"
1661,Tb927.6.1080,177130.0,189850.0,177110.0,166140.0,166580.0,160380.0,"hydroxyacylglutathione hydrolase, putative"
1662,Tb927.10.4610,520770.0,604620.0,549800.0,660320.0,702950.0,626960.0,"dolicholphosphate-mannose synthase, putative"
1663,Tb927.9.15070,677770.0,783690.0,705690.0,709800.0,751170.0,681740.0,"hypothetical protein, conserved"
1664,Tb927.6.2170,627780.0,679380.0,628870.0,683630.0,690770.0,648680.0,"co-chaperone GrpE, putative"
1665,Tb927.3.4030,384770.0,438910.0,414880.0,452270.0,483460.0,428310.0,"hypothetical protein, conserved"
1666,Tb927.1.1690,83941.0,93154.0,93411.0,79974.0,92769.0,88805.0,RNA-editing nuclease 1
1667,Tb927.11.4630,50823.0,57345.0,55307.0,46831.0,44248.0,47063.0,"hypothetical protein, conserved"
1668,Tb927.8.5600,556370.0,613110.0,584230.0,650350.0,643930.0,604350.0,"transaldolase, putative"
1669,Tb927.2.5760,879040.0,988910.0,911470.0,916930.0,982860.0,885930.0,Flagellar Member 8
1670,Tb927.11.360,243640.0,300580.0,276120.0,286540.0,300410.0,277050.0,"ATP-binding protein, putative"
1671,Tb927.4.4480,71632.0,74561.0,68714.0,69742.0,73071.0,63671.0,"hypothetical protein, conserved"
