Gene_acc,Gene_id,Plus1,Plus2,Plus3,Minus1,Minus2,Minus3,Desc
1886,Tb927.7.4660,88856.0,90560.0,84843.0,76761.0,81251.0,76287.0,"hypothetical protein, conserved"
1887,Tb927.10.12850,163820.0,162980.0,157650.0,163210.0,170580.0,156250.0,ttaggg binding factor
1888,Tb927.10.12990,109700.0,109450.0,107340.0,95233.0,100110.0,95379.0,predicted ankyrin repeat family protein
1889,Tb927.7.4320,133130.0,140220.0,136600.0,121790.0,126570.0,117190.0,"mRNA capping enzyme, beta chain, putative"
1890,Tb927.11.12430,138650.0,138600.0,145530.0,122720.0,133980.0,120660.0,"cell division cycle phosphatase 14, putative"
1891,Tb927.11.11830,698290.0,677570.0,691070.0,697670.0,719320.0,671950.0,"40S ribosomal protein S17, putative"
1892,Tb927.7.6360,180880.0,172350.0,180640.0,174200.0,199610.0,173130.0,histone H2A variant Z
1893,Tb927.10.9920,380610.0,383470.0,384640.0,340110.0,352120.0,335000.0,"hypothetical protein, conserved"
1894,Tb927.7.7000,629190.0,633200.0,633930.0,645480.0,668560.0,605190.0,"hook complex protein, conserved"
1895,Tb927.3.4980,390690.0,392400.0,386160.0,353710.0,355740.0,334690.0,"hypothetical protein, conserved, frameshift"
1896,Tb927.8.4610,299070.0,295940.0,282910.0,300560.0,296020.0,302270.0,Ras-related protein RabX1
1897,Tb927.2.1760,30589.0,28452.0,30476.0,29624.0,31758.0,29559.0,"hypothetical protein, conserved"
1898,Tb927.2.2460,58653.0,60821.0,68694.0,64931.0,64477.0,62988.0,"ubiquitin-conjugating enzyme E2, putative"
1899,Tb927.7.5440,112020.0,109300.0,114210.0,98835.0,105120.0,96187.0,"hypothetical protein, conserved"
1900,Tb927.11.10890,22896.0,23430.0,22200.0,20903.0,19113.0,19771.0,"hypothetical protein, conserved"
1901,Tb927.1.1790,125850.0,128700.0,120190.0,109470.0,115710.0,107740.0,"hypothetical PIN domain-containing protein, conserved"
1902,Tb927.10.15710,266200.0,272090.0,266990.0,272650.0,282090.0,259720.0,mitochondrial carrier protein
1903,Tb927.8.1670,53669.0,52578.0,55841.0,46651.0,50441.0,47893.0,"Serine/threonine-protein kinase NEK14, putative"
1904,Tb927.11.7890,243960.0,240610.0,237430.0,244800.0,256700.0,228770.0,zinc finger CCCH domain containing protein 44
1905,Tb927.10.11870,193610.0,181650.0,180120.0,162020.0,168440.0,161350.0,Guide RNA binding complex protein 5
1906,Tb927.7.6720,28090.0,21858.0,24002.0,21124.0,22276.0,18840.0,"hypothetical protein, conserved"
1907,Tb927.6.2900,205580.0,211380.0,206750.0,185290.0,193170.0,179300.0,dendritic cell-derived IFNG-induced protein
1908,Tb927.8.3610,99374.0,95573.0,101820.0,84716.0,93330.0,86105.0,"AKAP7 25 RNA ligase-like domain containing protein, putative"
1909,Tb927.6.2740,336230.0,337860.0,340590.0,346690.0,355700.0,324580.0,pyridoxal kinase
1910,Tb927.7.1660,60427.0,63632.0,62155.0,54259.0,61138.0,51113.0,"hypothetical protein, conserved"
1911,Tb927.10.8930,863050.0,828080.0,827180.0,850510.0,885320.0,809970.0,"paraflagellar rod component, putative"
1912,Tb927.10.14910,409760.0,399620.0,392660.0,399430.0,428090.0,388840.0,"Sarcalumenin, putative"
1913,Tb927.11.16320,157550.0,166760.0,163340.0,166680.0,167950.0,160840.0,"hypothetical protein, conserved"
1914,Tb927.8.6080,150870.0,147810.0,190410.0,139390.0,143630.0,132100.0,"Glycerophosphoryl diester phosphodiesterase family, putative"
1915,Tb927.9.2075,536180.0,528630.0,525580.0,529950.0,569300.0,510010.0,hypothetical protein
1916,Tb927.4.4210,476280.0,477810.0,473370.0,428690.0,440140.0,409160.0,"ATP-dependent zinc metalloprotease AFG3-like, putative"
1917,Tb927.9.15040,113370.0,134220.0,124280.0,107560.0,117530.0,100140.0,"DTW domain containing protein, putative"
1918,Tb927.10.2810,441450.0,437760.0,432350.0,436810.0,462900.0,426170.0,"hypothetical protein, conserved"
1919,Tb927.11.13120,32624.0,31644.0,31464.0,31703.0,33570.0,31627.0,"PUB domain containing protein, putative"
1920,Tb927.10.8330,214320.0,210650.0,214050.0,214220.0,224750.0,206680.0,"S. cerevisiae PSP1 homologue, putative"
1921,Tb927.11.5070,55779.0,56676.0,57974.0,50362.0,51281.0,50597.0,"GPI ethanolamine phosphate transferase 3, putative"
1922,Tb927.11.11860,155830.0,150350.0,160060.0,157330.0,163870.0,150970.0,"leucine-rich repeat protein (LRRP), putative"
1923,Tb927.6.3300,22887.0,22948.0,22063.0,19803.0,21155.0,19633.0,GPI alpha-mannosyltransferase I
1924,Tb927.11.7650,6216.9,7323.6,7303.1,5247.6,7176.3,6178.3,hypothetical protein
1925,Tb927.9.15290,513210.0,503390.0,507370.0,508780.0,541060.0,491120.0,"CHAT domain containing protein, putative"
1926,Tb927.2.3800,420160.0,422140.0,429590.0,375560.0,400280.0,365170.0,guide RNA associated protein 1
1927,Tb927.11.7930,63190.0,64110.0,60852.0,61331.0,71602.0,58736.0,"RNA polymerase B subunit RPB8, putative"
1928,Tb927.9.2600,168080.0,172940.0,173270.0,172050.0,182250.0,165600.0,"hypothetical protein, conserved"
1929,Tb927.10.8440,510340.0,485260.0,497170.0,504230.0,537020.0,473320.0,glucose transporter 1B
1930,Tb927.10.2440,852770.0,834110.0,838450.0,761970.0,778600.0,724270.0,Metacaspase-4
1931,Tb927.10.5580,71731.0,69558.0,69642.0,72917.0,73256.0,67029.0,"hypothetical protein, conserved"
1932,Tb927.11.7840,1444900.0,1432300.0,1397700.0,1460000.0,1481700.0,1379400.0,ribonucleoside-diphosphate reductase large chain
1933,Tb927.7.3380,110800.0,105930.0,108270.0,102000.0,98583.0,89726.0,"Ribosomal L28e protein family/Mak16 protein C-terminal region, putative"
1934,Tb927.5.4340,57373.0,52977.0,54700.0,49516.0,50441.0,47709.0,"basal body component, putative"
1935,Tb927.5.860,93267.0,93929.0,102370.0,86477.0,88611.0,81213.0,"Selenoprotein T, putative"
1936,Tb927.9.12300,349790.0,356050.0,354820.0,318380.0,332650.0,298720.0,"replication factor C, subunit 3, putative"
1937,Tb927.6.600,284870.0,288090.0,290550.0,289920.0,309410.0,274800.0,ccr4-not transcription complex subunit
1938,Tb927.5.1690,325240.0,308510.0,318160.0,284200.0,299450.0,267540.0,"hypothetical protein, conserved"
1939,Tb927.10.9560,163610.0,168900.0,161790.0,149670.0,152750.0,139510.0,"oxidoreductase, putative"
1940,Tb927.10.7190,26327.0,27523.0,25694.0,23670.0,24188.0,22830.0,"D-tyrosyl-tRNA deacylase, putative"
1941,Tb927.11.11720,256820.0,244410.0,247760.0,248280.0,266630.0,243560.0,"FG-GAP repeat protein, putative"
1942,Tb927.10.14930,360840.0,365530.0,359940.0,368760.0,373380.0,356770.0,Zinc finger CCCH domain-containing protein 39
1943,Tb927.4.1680,395170.0,378530.0,393360.0,344690.0,357610.0,343230.0,"ZFP family member, putative"
1944,Tb927.10.11030,67273.0,65453.0,74419.0,57060.0,65595.0,58443.0,Archaic translocase of outer membrane 11 kDa subunit
1945,Tb927.3.3680,52463.0,49390.0,52887.0,45638.0,46956.0,46010.0,"hypothetical protein, conserved"
1946,Tb927.9.11750,25292.0,27525.0,26940.0,22849.0,23771.0,23987.0,"methyltransferase domain containing protein, putative"
1947,Tb927.10.11310,467020.0,450040.0,442580.0,463080.0,468930.0,441350.0,intraflagellar transport protein 57/55
1948,Tb927.7.1440,280440.0,282830.0,286600.0,252870.0,266300.0,243020.0,non-canonical poly (A) polymerase
1949,Tb927.8.6060,837260.0,815480.0,831150.0,829970.0,877460.0,802750.0,2-amino-3-ketobutyrate coenzyme A ligase
1950,Tb927.5.1100,266050.0,269070.0,259920.0,228640.0,247260.0,232720.0,peroxisome targeting signal 1 receptor
1951,Tb927.4.4350,131580.0,128500.0,128990.0,116140.0,121300.0,111870.0,"emp24/gp25L/p24 family/GOLD, putative"
1952,Tb927.11.6430,610870.0,600010.0,612870.0,543000.0,573110.0,521200.0,"hypothetical protein, conserved"
1953,Tb927.11.9400,1725300.0,1669800.0,1680300.0,1523100.0,1598800.0,1434900.0,"hypothetical protein, conserved"
1954,Tb927.5.2960,157370.0,162040.0,159790.0,160610.0,168740.0,154770.0,"phosphoribosylpyrophosphate synthetase, putative"
1955,Tb927.11.2110,244380.0,233060.0,241350.0,242830.0,248570.0,234060.0,"Snf7, putative"
1956,Tb927.6.4740,456240.0,441710.0,461010.0,461200.0,473450.0,438450.0,"importin-alpha re-exporter protein, putative"
1957,Tb927.3.1170,259570.0,261330.0,251280.0,263310.0,266290.0,251780.0,"TAP42-like family, putative"
1958,Tb927.9.13300,94357.0,94766.0,93958.0,82110.0,87012.0,83665.0,"Ring finger domain containing protein, putative"
1959,Tb927.10.14340,567380.0,563500.0,559030.0,504780.0,528130.0,484850.0,"hypothetical protein, conserved"
1960,Tb927.10.1130,360590.0,365210.0,358620.0,319490.0,331610.0,318180.0,"dynein arm light chain, axonemal, putative"
1961,Tb927.11.14960,676010.0,655670.0,680160.0,595210.0,632600.0,575770.0,"pumilio/PUF RNA binding protein 7, putative"
1962,Tb927.10.5840,1099900.0,1115500.0,1100500.0,1105900.0,1171000.0,1071300.0,"translation elongation factor 1-beta, putative"
1963,Tb927.10.3810,143890.0,142810.0,142570.0,129710.0,136870.0,118080.0,Nucleoporin NUP65
1964,Tb927.10.14950,390500.0,392220.0,384740.0,392300.0,405900.0,381090.0,Zinc finger CCCH domain-containing protein 40
1965,Tb427.BES15.12,72405.0,62353.0,66270.0,65695.0,72492.0,69465.0,none
1966,Tb927.11.8050,655500.0,626420.0,629550.0,571330.0,593910.0,549130.0,"Sas10/Utp3/C1D family/Sas10 C-terminal domain containing protein, putative"
1967,Tb927.10.9760,93410.0,91308.0,87788.0,82491.0,87600.0,74888.0,alternative oxidase
1968,Tb11.v5.0326,106510.0,106870.0,105660.0,94381.0,100240.0,91939.0,"retrotransposon hot spot (RHS) protein, putative"
1969,Tb927.11.11520,871670.0,842590.0,850350.0,875670.0,897490.0,816280.0,glycosomal membrane protein
1970,Tb927.10.10350,191430.0,188840.0,192090.0,193090.0,203370.0,182380.0,"STE/STE11 serine/threonine-protein kinase, putative"
1971,Tb927.7.4870,224270.0,224500.0,228370.0,205110.0,208840.0,192330.0,"hypothetical protein, conserved"
1972,Tb927.8.5530,125450.0,122760.0,126660.0,125580.0,127890.0,124850.0,"COP9 signalosome complex subunit 5, putative"
1973,Tb927.8.1440,195910.0,198040.0,191900.0,179370.0,185510.0,160260.0,"maoC-like dehydratase, putative"
1974,Tb927.1.4720,142040.0,139800.0,143240.0,141600.0,150990.0,136970.0,"SET domain containing protein, putative"
1975,Tb927.11.4350,198320.0,202020.0,200840.0,178870.0,185130.0,174820.0,SUMO-interacting motif-containing protein
1976,Tb927.8.3100,513220.0,496670.0,493850.0,506300.0,527290.0,484230.0,"coronin, putative"
1977,Tb927.1.3000,277270.0,281490.0,274930.0,250330.0,263950.0,234810.0,"amidohydrolase, putative"
1978,Tb927.6.2850,182730.0,176000.0,174800.0,182490.0,186980.0,169030.0,"ESAG8-associated protein, putative"
1979,Tb927.9.12340,195340.0,191490.0,193520.0,191770.0,205580.0,188870.0,"hypothetical protein, conserved"
1980,Tb927.10.15520,988270.0,997100.0,964490.0,1008600.0,1033900.0,936990.0,"signal recognition particle protein, putative"
1981,Tb927.6.1460,190640.0,200110.0,193590.0,195030.0,203370.0,192430.0,cyclin 3
1982,Tb927.1.3800,119520.0,116730.0,118400.0,108690.0,109070.0,100380.0,Present in the outer mitochondrial membrane proteome 18
1983,Tb927.11.7520,201990.0,199630.0,200350.0,179030.0,191000.0,171010.0,"hypothetical protein, conserved"
1984,Tb927.10.14150,2294500.0,2190600.0,2222300.0,2255300.0,2391600.0,2136600.0,EnigmRBP1
1985,Tb927.9.13610,966920.0,1001400.0,975200.0,994250.0,1026800.0,954260.0,"helicase, putative"
1986,Tb927.10.9660,207250.0,209260.0,206860.0,186520.0,191900.0,180630.0,"Splicing factor CRN, putative"
1987,Tb927.10.940,93618.0,97392.0,93620.0,100410.0,99116.0,89829.0,"hypothetical protein, conserved"
1988,Tb927.10.4580,135540.0,135930.0,147370.0,119020.0,134310.0,117800.0,"hypothetical protein, conserved"
1989,Tb927.10.9500,150880.0,140800.0,141990.0,147180.0,149590.0,140890.0,"expression site-associated gene 3 (ESAG3) protein, putative"
1990,Tb927.8.1210,479020.0,466190.0,474460.0,477370.0,504630.0,452680.0,"hypothetical protein, conserved"
1991,Tb927.10.2640,2000700.0,1958800.0,1947800.0,1989100.0,2059500.0,1910400.0,intraflagellar transport protein 81
1992,Tb927.11.16770,336390.0,330660.0,333510.0,324380.0,354160.0,333190.0,"glucosamine-6-phosphate isomerase, putative"
1993,Tb927.8.6910,179380.0,182890.0,178100.0,185690.0,189050.0,171660.0,"cyclophilin, putative"
1994,Tb927.8.2850,198100.0,202470.0,195720.0,176720.0,185280.0,172540.0,Poly(A)-specific ribonuclease PARN-1
1995,Tb927.7.4180,524800.0,538880.0,529490.0,477540.0,489840.0,459810.0,Fatty acid elongase
1996,Tb927.10.16020,65109.0,63820.0,65253.0,56219.0,62789.0,54192.0,"pre-RNA processing PIH1/Nop17, putative"
1997,Tb11.01.6240,34059.0,34790.0,35571.0,30333.0,33887.0,29229.0,"expression site-associated gene 2 (ESAG2) protein, putative"
1998,Tb927.1.4480,153220.0,156340.0,150660.0,137750.0,142250.0,132370.0,"WD repeat and HMG-box DNA-binding protein, putative"
1999,Tb927.10.5870,322650.0,297570.0,320290.0,313680.0,346180.0,302020.0,Flagellum attachment zone protein 25
2000,Tb927.7.4690,85257.0,80834.0,81083.0,82484.0,88537.0,79087.0,hypothetical protein
2001,Tb927.8.5660,134270.0,133590.0,134120.0,115060.0,129280.0,116000.0,"hypothetical protein, conserved"
2002,Tb927.11.16600,51350.0,53018.0,64506.0,55818.0,59545.0,57186.0,exosome-associated protein 2
2003,Tb927.1.1130,89828.0,91720.0,91726.0,82129.0,83099.0,79464.0,"glycerol-3-phosphate dehydrogenase (FAD-dependent), putative"
2004,Tb927.10.14160,231140.0,231960.0,228220.0,206610.0,215120.0,199110.0,Aquaglyceroporin 3
2005,Tb927.11.5870,104380.0,113520.0,111170.0,97130.0,104870.0,91689.0,"hypothetical protein, conserved"
2006,Tb927.6.2420,330930.0,312420.0,317870.0,283550.0,301540.0,275910.0,p22 protein precursor
2007,Tb927.3.2420,304480.0,305870.0,296540.0,315180.0,305990.0,298430.0,"Microsomal signal peptidase 12 kDa subunit (SPC12), putative"
2008,Tb927.3.4060,116770.0,117000.0,111780.0,115820.0,121000.0,112310.0,asparagine synthetase domain-containing protein 1
2009,Tb927.11.16080,417940.0,417790.0,411150.0,418660.0,440920.0,398530.0,"Soluble NSF attachment protein, SNAP, putative"
2010,Tb927.9.9120,160400.0,162920.0,159210.0,161850.0,170990.0,154280.0,"tRNA (guanine-N(7)-)-methyltransferase, putative"
2011,Tb927.7.2710,348130.0,347630.0,340440.0,319680.0,321360.0,288470.0,"NADH-cytochrome b5 reductase, putative"
2012,Tb927.9.13310,62150.0,63108.0,64991.0,64351.0,69206.0,59708.0,"Yos1-like, putative"
2013,Tb927.11.11940,125220.0,126660.0,135260.0,127160.0,135830.0,127870.0,"protein phosphatase 2A, putative"
2014,Tb927.7.6290,674200.0,690640.0,678100.0,662510.0,761670.0,647620.0,"kinesin, putative"
2015,Tb927.9.15450,128540.0,126460.0,128400.0,130860.0,133010.0,123030.0,"Domain of unknown function (DUF4205), putative"
2016,Tb927.7.570,486840.0,505600.0,476470.0,495360.0,515810.0,473120.0,"prefoldin, putative"
2017,Tb927.2.4870,185360.0,185790.0,186930.0,183670.0,193330.0,186090.0,"kinetoplastid-specific dual specificity phosphatase, putative"
2018,Tb927.9.8880,2094400.0,2114900.0,2115500.0,2120100.0,2223500.0,2037600.0,actin B
2019,Tb927.3.1810,225030.0,229790.0,220440.0,195570.0,214100.0,195560.0,"hypothetical protein, conserved"
2020,Tb927.6.3540,116760.0,113560.0,116000.0,105990.0,105990.0,99145.0,"zinc-finger protein, conserved"
2021,Tb927.11.4480,668360.0,635600.0,639610.0,575920.0,614510.0,553070.0,Flagellar radial spoke protein 4/6
2022,Tb927.1.1420,276040.0,279780.0,282610.0,283150.0,289810.0,273050.0,"conserved protein, unknown function"
2023,Tb927.3.880,113350.0,108690.0,113660.0,100880.0,102170.0,98759.0,"Ankyrin repeats (3 copies), putative"
2024,Tb927.11.5440,1237400.0,1174200.0,1154500.0,1210900.0,1263100.0,1126200.0,"NADP-dependent malic enzyme, cytosolic"
2025,Tb927.10.4000,320320.0,316520.0,315830.0,289510.0,299340.0,268100.0,"methylglutaconyl-CoA hydratase, mitochondrial precursor, putative"
2026,Tb927.3.1770,397980.0,391500.0,391870.0,401660.0,408200.0,381490.0,"leucine-rich repeat protein (LRRP), putative"
2027,Tb927.3.3720,74558.0,67347.0,71662.0,69467.0,78779.0,71019.0,"Golgi vesicular membrane trafficking protein, putative"
2028,Tb927.10.1060,2227400.0,2254800.0,2205800.0,2251000.0,2347700.0,2147000.0,"T-complex protein 1, delta subunit, putative"
2029,Tb927.9.6350,494090.0,480050.0,475940.0,487390.0,502720.0,472430.0,"inositol-1(or 4)-monophosphatase, putative"
2030,Tb927.7.5810,12938.0,13285.0,13618.0,11511.0,13080.0,10847.0,"Protein of unknown function (DUF1637), putative"
2031,Tb927.10.7830,46968.0,46697.0,49278.0,43006.0,43967.0,41157.0,"hypothetical protein, conserved"
2032,Tb927.11.16720,126310.0,128840.0,123540.0,110300.0,117930.0,110370.0,mitotic cyclin 6
2033,Tb927.11.3940,93762.0,96483.0,95276.0,86438.0,89311.0,80263.0,"hypothetical protein, conserved"
2034,Tb927.11.15150,590260.0,579920.0,591150.0,593980.0,615620.0,566720.0,"1-acyl-sn-glycerol-3-phosphate acyltransferase, putative"
2035,Tb927.10.7390,95442.0,95462.0,89432.0,95874.0,96860.0,90990.0,"PHF5-like protein, putative"
2036,Tb927.11.10270,191750.0,185540.0,188150.0,170050.0,173350.0,164890.0,"Golgi SNAP receptor complex member 1, putative"
2037,Tb927.11.16410,115810.0,111600.0,108950.0,97698.0,103410.0,98161.0,"enolase, putative"
2038,Tb927.5.2590,133720.0,126320.0,123720.0,131700.0,133750.0,121420.0,"Macro domain containing protein, putative"
2039,Tb927.4.1140,224630.0,223770.0,233450.0,225780.0,241330.0,221390.0,"phosphatidylinositol 4-kinase, putative"
2040,Tb927.11.9060,72162.0,74028.0,73231.0,76397.0,73342.0,73065.0,"DnaJ domain containing protein, putative"
2041,Tb927.8.900,336930.0,322870.0,337030.0,331360.0,345610.0,327830.0,splicing factor TSR1
2042,Tb927.10.2000,146600.0,144670.0,151040.0,146130.0,155370.0,144530.0,"actin-like protein, putative"
2043,Tb927.10.5980,154460.0,153570.0,151380.0,158690.0,156960.0,148330.0,"leucine-rich repeat protein (LRRP), putative"
2044,Tb927.2.5250,54457.0,53047.0,56258.0,53496.0,57433.0,54292.0,"tubulin-tyrosine ligase, putative"
2045,Tb927.7.4650,208980.0,212450.0,214770.0,189160.0,198600.0,184420.0,J Biosynthesis Protein 2
2046,Tb927.10.13670,405020.0,399520.0,417320.0,411790.0,425810.0,395170.0,serine/threonine protein phosphatase 5
2047,Tb927.11.7290,814410.0,802550.0,809810.0,726990.0,764090.0,694430.0,"pantothenate kinase subunit, putative"
2048,Tb927.11.12610,237370.0,230750.0,229830.0,232490.0,245510.0,225740.0,cyclin 1
2049,Tb927.4.4930,31297.0,35228.0,30269.0,33897.0,33884.0,31340.0,"symplekin, putative"
2050,Tb927.11.260,1763700.0,1767500.0,1744500.0,1791900.0,1837300.0,1691900.0,Putative intraflagellar transport protein F6
2051,Tb927.11.16330,132250.0,138980.0,136790.0,136310.0,144670.0,130850.0,"hypothetical protein, conserved"
2052,Tb927.11.16840,15938.0,14938.0,13309.0,15435.0,15201.0,14531.0,"hypothetical protein, conserved"
2053,Tb927.10.14880,172390.0,166200.0,176160.0,154900.0,160430.0,146560.0,centrosomal protein of 104 kDa
2054,Tb927.2.2370,424980.0,412720.0,426890.0,425790.0,448370.0,403380.0,"Vps51/Vps67, putative"
2055,Tb927.7.5940,32782.0,34575.0,32202.0,30384.0,31860.0,27051.0,Protein Associated with Differentiation
2056,Tb927.5.4270,536360.0,526580.0,531990.0,475120.0,509130.0,450750.0,"ATP-dependent DEAD/H RNA helicase, putative"
2057,Tb11.v5.0366,2082500.0,2044200.0,2004800.0,2063700.0,2155500.0,1960100.0,"hypothetical protein, conserved"
2058,Tb927.5.3620,128950.0,125940.0,127570.0,128090.0,135440.0,122250.0,"kinetoplastid-specific dual specificity phosphatase, putative"
2059,Tb927.11.13860,171030.0,177630.0,163310.0,173760.0,178810.0,165670.0,"hypothetical protein, conserved"
2060,Tb927.10.15020,66391.0,62517.0,68112.0,66542.0,66154.0,65643.0,"CMGC/DYRK protein kinase, putative"
2061,Tb927.10.8790,87650.0,82200.0,83142.0,84585.0,87200.0,83542.0,"OTU-like cysteine protease, putative"
2062,Tb927.6.3290,406900.0,381740.0,402950.0,351300.0,375190.0,338770.0,intraflagellar transport protein 20
2063,Tb927.6.3450,189520.0,183050.0,191860.0,189910.0,201560.0,179690.0,"hypothetical protein, conserved"
2064,Tb927.9.4200,409510.0,404190.0,405980.0,416290.0,432610.0,382840.0,fatty acyl CoA synthetase 2
2065,Tb927.11.13230,499480.0,491940.0,489640.0,442980.0,467580.0,424210.0,"VAMP-associated protein, putative"
2066,Tb927.11.3950,6551.3,6009.9,7387.8,6284.7,6854.7,7094.5,"hypothetical protein, conserved"
